,state,name,FIPS,pop2010,age_under_5,age_under_18,age_over_65,female,white,two_plus_races,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,veterans,mean_work_travel,housing_units,home_ownership,housing_multi_unit,median_val_owner_occupied,households,persons_per_household,per_capita_income,median_household_income,poverty,private_nonfarm_establishments,private_nonfarm_employment,building_permits,area,density,total_person
2847,Virginia,Essex County,51057,11151,5.8,22.0,17.4,52.7,57.1,2.1,3.1,56.0,89.3,2.4,2.6,80.1,16.6,1061,32.8,5757,74.8,8.4,185400.0,4466,2.41,23795,46235,8.4,319,3506,25,257.12,43.4,10763.060000000001
2848,Virginia,Fairfax County,51059,1081726,6.7,24.3,9.8,50.6,62.7,4.1,15.6,54.6,85.4,28.8,35.9,91.9,58.0,84750,31.3,407998,71.9,27.1,507800.0,381768,2.73,49001,105416,5.1,28736,564426,896,390.97,2766.8,1042226.64
2849,Virginia,Fauquier County,51061,65203,5.8,25.2,12.7,50.7,85.3,2.4,6.4,81.9,90.1,6.0,9.1,89.7,30.8,6894,37.9,25600,78.8,7.0,390900.0,22369,2.86,38710,83877,5.4,1776,15293,151,647.45,100.7,63975.34
2850,Virginia,Floyd County,51063,15279,5.5,21.9,17.6,49.8,95.9,1.1,2.7,94.1,89.2,1.3,2.5,79.5,19.3,1399,33.8,7790,78.5,3.6,138800.0,6334,2.37,21425,42044,14.5,306,1966,49,380.42,40.2,15011.58
2851,Virginia,Fluvanna County,51065,25691,6.2,23.0,15.7,54.1,80.7,2.1,3.0,79.1,91.7,2.0,3.9,85.5,25.8,2468,30.1,10383,87.2,2.0,246100.0,9128,2.66,29407,68223,7.5,403,2691,95,286.01,89.8,24280.48
2852,Virginia,Franklin County,51067,56159,5.6,20.8,17.6,50.7,88.5,1.2,2.5,87.4,86.4,2.9,3.6,79.9,15.2,4929,27.7,29315,78.5,7.8,156100.0,23355,2.3,23527,45555,13.2,1195,11631,117,690.43,81.3,53716.49999999999
2853,Virginia,Frederick County,51069,78305,6.3,25.1,12.7,50.3,89.3,2.0,6.6,86.3,85.2,5.3,8.6,83.0,23.1,7040,30.4,31346,78.8,6.3,248600.0,28558,2.61,27977,61973,7.9,1424,20381,247,413.5,189.4,74536.37999999999
2854,Virginia,Giles County,51071,17286,5.3,21.7,18.0,51.0,96.7,0.9,1.2,95.9,86.8,0.8,2.2,80.3,16.1,1609,26.3,8319,77.8,6.2,97800.0,7100,2.39,20985,41186,15.0,310,3868,25,355.78,48.6,16969.0
2855,Virginia,Gloucester County,51073,36858,5.0,22.1,14.7,50.5,87.2,2.3,2.5,85.7,86.7,1.9,2.5,85.3,19.2,4667,32.4,15852,82.4,5.1,228100.0,14014,2.58,27395,59331,9.3,902,7254,102,217.81,169.2,36156.12
2856,Virginia,Goochland County,51075,21717,4.7,20.3,14.9,50.4,77.5,1.2,2.1,76.4,92.0,3.0,6.5,79.3,30.7,2066,29.6,8618,91.2,0.9,338000.0,6831,2.33,38553,79574,7.1,635,11275,60,281.42,77.2,15916.230000000001
2857,Virginia,Grayson County,51077,15533,4.5,19.0,21.0,51.0,95.3,0.9,2.7,94.2,89.7,0.5,3.1,73.4,10.3,1499,24.4,9156,81.3,2.4,92200.0,6858,2.28,19499,32178,15.6,182,1493,31,442.18,35.1,15636.239999999998
2858,Virginia,Greene County,51079,18403,7.1,24.9,12.7,50.8,87.6,2.2,4.2,85.8,89.0,4.0,6.3,79.5,20.0,1520,28.6,7509,79.8,2.9,223100.0,6709,2.65,24969,54307,8.4,339,2225,235,156.25,117.8,17778.85
2859,Virginia,Greensville County,51081,12243,4.1,16.4,12.6,37.4,38.5,0.8,1.4,37.8,94.0,1.3,3.2,69.7,5.5,1114,24.5,4090,74.6,2.7,94600.0,3385,2.93,17631,38574,16.8,114,2576,27,295.23,41.5,9918.050000000001
2860,Virginia,Halifax County,51083,36241,5.5,22.0,19.4,52.3,60.7,1.1,1.6,60.2,86.7,1.6,1.7,72.9,13.2,3056,24.3,18004,75.9,5.5,96000.0,14650,2.45,19909,34705,20.0,753,9890,54,817.84,44.3,35892.5
2861,Virginia,Hanover County,51085,99863,5.5,25.0,13.1,50.9,86.7,1.5,2.1,85.5,90.4,3.1,4.3,91.2,33.0,8946,25.1,38360,83.9,8.2,281600.0,36114,2.69,34201,76425,4.3,3012,39978,283,468.54,213.1,97146.66
2862,Virginia,Henrico County,51087,306935,6.7,24.2,12.4,53.0,59.2,2.3,4.9,56.9,82.3,10.6,13.2,89.1,38.9,22644,21.7,132778,66.9,28.3,230000.0,121767,2.43,33001,60114,9.6,8809,165889,635,233.7,1313.4,295893.81
2863,Virginia,Henry County,51089,54151,5.4,20.5,19.7,51.8,72.9,1.6,4.7,71.5,85.5,3.4,4.9,72.3,10.9,4720,22.6,26268,75.9,8.4,91200.0,22909,2.37,19206,34086,16.8,907,12965,36,382.33,141.6,54294.33
2864,Virginia,Highland County,51091,2321,2.8,14.9,24.9,50.1,98.6,0.2,0.8,98.4,86.0,0.2,0.0,73.7,21.4,281,24.5,1837,76.6,2.1,177400.0,1130,2.12,25690,43481,8.8,95,360,12,415.16,5.6,2395.6
2865,Virginia,Isle of Wight County,51093,35270,5.2,22.8,14.6,51.3,71.8,1.8,1.9,70.8,90.7,2.1,3.7,86.2,25.1,4075,28.3,14633,81.1,7.2,256600.0,13553,2.55,29547,62242,8.2,644,9318,256,315.61,111.8,34560.149999999994
2866,Virginia,James City County,51095,67009,5.2,21.5,20.7,51.7,80.3,2.6,4.5,77.7,86.2,7.3,8.9,93.3,45.0,8660,25.3,29797,76.5,16.9,348600.0,25851,2.45,38162,73903,7.0,1657,24181,496,142.44,470.4,63334.950000000004
2867,Virginia,King and Queen County,51097,6945,5.2,20.8,17.3,50.3,67.1,1.8,2.6,65.5,96.7,1.4,3.2,75.8,9.9,639,34.0,3414,80.4,0.0,171500.0,2815,2.46,21777,44442,13.1,120,799,25,315.14,22.0,6924.9
2868,Virginia,King George County,51099,23584,7.6,27.7,10.2,49.7,76.7,2.9,3.3,74.6,83.3,2.2,2.9,90.2,30.5,2947,31.6,9477,76.4,10.0,305200.0,8194,2.65,32630,76241,7.1,457,5620,86,179.64,131.3,21714.1
2869,Virginia,King William County,51101,15935,6.3,24.7,12.4,51.3,77.2,2.3,2.0,76.0,91.8,1.1,2.0,87.0,19.8,1370,35.9,6522,85.4,4.7,198100.0,5909,2.62,26853,64946,7.6,326,2815,45,273.94,58.2,15481.58
2870,Virginia,Lancaster County,51103,11391,4.0,16.1,31.2,53.0,70.1,0.9,1.0,69.6,93.1,2.3,2.6,82.3,27.7,1530,21.9,7402,77.1,4.8,254500.0,5421,2.06,29275,45209,10.1,527,4212,93,133.25,85.5,11167.26
2871,Virginia,Lee County,51105,25587,5.2,20.2,16.0,47.8,94.2,0.9,1.6,93.4,88.1,1.3,2.2,71.5,12.0,1742,26.5,11745,73.8,6.0,77600.0,9836,2.51,16513,31352,21.2,292,3259,49,435.52,58.8,24688.359999999997
2872,Virginia,Loudoun County,51107,312311,8.8,30.6,6.5,50.7,68.7,4.0,12.4,62.4,86.2,21.7,28.2,93.5,57.2,18530,33.4,109442,80.8,16.2,495000.0,95330,3.05,45356,115574,3.2,7861,114986,2041,515.56,605.8,290756.5
2873,Virginia,Louisa County,51109,33153,6.1,22.1,14.5,50.7,78.4,2.3,2.3,77.1,91.1,2.0,3.1,80.6,17.9,3260,35.5,16319,78.2,3.8,218600.0,13253,2.43,27562,54257,10.1,555,6697,163,496.3,66.8,32204.79
2874,Virginia,Lunenburg County,51111,12914,5.3,19.3,17.2,46.9,60.8,1.7,3.6,59.9,91.6,2.2,3.2,71.5,10.0,1472,30.5,5935,74.4,2.2,101500.0,4515,2.64,17744,37424,16.3,191,1765,15,431.68,29.9,11919.6
2875,Virginia,Madison County,51113,13308,5.7,22.3,17.5,51.2,86.7,2.2,1.8,85.6,89.9,3.9,2.5,80.4,20.7,1277,31.9,5932,81.0,1.9,250900.0,5213,2.56,26081,56608,12.6,285,2747,27,320.68,41.5,13345.28
2876,Virginia,Mathews County,51115,8978,3.9,18.2,25.5,51.4,88.0,1.9,1.2,87.3,92.6,2.0,1.4,84.5,20.6,1084,37.3,5669,83.0,2.4,207900.0,3773,2.37,27011,47435,8.3,193,1044,30,85.93,104.5,8942.01
2877,Virginia,Mecklenburg County,51117,32727,4.8,19.5,20.7,50.4,59.9,1.5,2.5,58.7,91.1,2.9,3.1,75.2,13.4,3223,27.4,18591,75.1,4.4,115000.0,12594,2.48,20162,36431,18.8,831,10700,100,625.49,52.3,31233.12
2878,Virginia,Middlesex County,51119,10959,4.0,16.1,25.2,50.1,79.2,1.5,1.5,78.5,90.2,2.9,1.8,87.6,27.5,1389,27.0,7133,81.1,3.1,248100.0,4303,2.46,28539,50207,10.3,383,2340,60,130.31,84.1,10585.38
2879,Virginia,Montgomery County,51121,94392,4.7,16.0,9.8,48.3,87.6,2.1,2.7,85.9,69.1,8.1,9.8,88.1,39.4,5432,18.2,38569,56.4,27.6,187600.0,34369,2.34,22040,43229,22.6,1999,26297,169,387.01,243.9,80423.45999999999
2880,Virginia,Nelson County,51125,15020,4.8,19.3,19.9,51.4,83.3,1.7,3.1,81.8,87.0,2.7,4.1,77.7,22.9,1537,31.6,9931,77.8,11.8,174100.0,6534,2.28,26996,48118,11.9,392,3156,51,470.86,31.9,14897.519999999999
2881,Virginia,New Kent County,51127,18429,5.3,22.3,12.1,49.1,81.7,2.3,2.1,80.3,87.0,1.3,2.1,86.3,22.6,1766,30.6,7295,90.1,0.3,251000.0,6513,2.6,31741,70590,4.4,353,2615,146,209.73,87.9,16933.8
2882,Virginia,Northampton County,51131,12389,5.5,19.7,22.4,52.1,57.9,1.4,7.1,54.5,92.1,6.0,6.4,78.0,18.8,1127,17.5,7301,71.1,5.5,199600.0,5088,2.43,23233,35760,18.6,338,3211,26,211.61,58.5,12363.84
2883,Virginia,Northumberland County,51133,12330,4.3,16.4,30.1,51.3,71.4,1.2,3.1,70.1,94.7,2.1,2.3,84.1,22.3,1629,24.7,8995,84.3,2.2,251600.0,5478,2.27,28646,51944,10.9,383,1789,48,191.3,64.5,12435.06
2884,Virginia,Nottoway County,51135,15853,5.6,20.6,17.1,47.2,56.6,1.3,3.8,55.5,86.3,2.5,5.6,72.8,11.6,1436,28.6,6650,64.3,5.4,126100.0,5607,2.72,20318,37344,17.3,324,3655,57,314.39,50.4,15251.04
2885,Virginia,Orange County,51137,33481,6.0,22.9,18.1,51.0,82.4,2.4,3.4,80.7,85.5,4.2,5.8,83.5,21.5,3989,38.5,14616,78.4,5.8,249100.0,12669,2.52,26447,54916,9.7,662,5513,54,340.78,98.2,31925.88
2886,Virginia,Page County,51139,24042,5.5,21.6,17.7,50.8,95.9,1.1,1.6,95.1,89.8,1.6,3.6,72.5,11.1,2267,34.4,11600,75.6,6.2,168700.0,9629,2.48,22969,41617,12.8,444,4610,37,310.86,77.3,23879.92
2887,Virginia,Patrick County,51141,18490,5.0,19.3,21.5,50.8,91.1,1.1,2.4,90.2,91.4,1.7,2.8,74.1,9.5,1611,24.9,10083,81.3,4.2,102200.0,7344,2.5,18396,35813,14.5,318,4156,47,483.1,38.3,18360.0
2888,Virginia,Pittsylvania County,51143,63506,5.2,21.2,17.2,50.8,75.5,1.1,2.1,74.4,89.9,2.2,3.3,76.0,12.8,5358,25.6,31307,79.4,4.1,102000.0,26563,2.34,20652,39224,15.1,859,7887,90,968.94,65.5,62157.42
2889,Virginia,Powhatan County,51145,28046,5.1,23.1,12.1,46.1,83.8,1.2,1.8,82.8,84.7,2.9,3.7,79.3,21.9,3416,31.6,10043,89.6,1.1,279300.0,8637,2.46,25851,73593,4.7,676,4143,70,260.22,107.8,21247.02
2890,Virginia,Prince Edward County,51147,23368,4.3,17.4,13.9,50.3,63.3,1.6,2.2,62.2,80.9,2.1,7.7,81.2,18.5,1540,21.4,9149,63.4,16.6,155400.0,7314,2.66,18192,36191,16.9,545,6771,74,349.96,66.8,19455.24
2891,Virginia,Prince George County,51149,35725,5.5,22.5,10.4,45.4,61.1,2.8,5.8,58.3,81.6,4.2,7.1,86.1,17.2,4110,22.1,12056,75.4,9.1,202700.0,10474,2.83,25769,64171,6.7,438,5952,42,265.16,134.7,29641.420000000002
2892,Virginia,Prince William County,51153,402002,8.3,28.9,6.8,50.3,57.8,5.1,20.3,48.7,83.1,21.3,29.7,88.4,37.5,37705,38.8,137115,74.8,16.2,377700.0,124879,3.0,35737,91098,5.3,6876,81776,2092,336.4,1195.0,374637.0
2893,Virginia,Pulaski County,51155,34872,4.9,19.5,17.9,50.6,92.5,1.4,1.2,91.7,85.4,1.3,2.0,79.1,13.9,3810,22.0,17235,73.1,12.6,121100.0,14898,2.27,20976,41163,14.7,657,10785,44,319.86,109.0,33818.46
2894,Virginia,Rappahannock County,51157,7373,4.5,19.9,19.1,50.0,92.7,1.6,3.1,90.2,91.6,2.6,3.2,79.8,37.4,874,35.1,3839,72.5,0.9,428700.0,3163,2.33,37149,62117,10.3,192,856,16,266.23,27.7,7369.79
2895,Virginia,Richmond County,51159,9254,4.3,17.2,18.2,43.5,64.8,1.5,5.5,62.2,86.9,3.7,3.6,74.6,9.8,832,29.8,3850,79.9,6.3,148700.0,3007,2.58,19965,42182,11.6,208,2031,28,191.49,48.3,7758.06
2896,Virginia,Roanoke County,51161,92376,5.0,21.8,17.2,52.3,90.0,1.5,2.1,88.6,86.1,5.0,6.9,89.7,32.6,8839,20.2,40016,77.7,18.3,189500.0,37833,2.37,31046,59446,5.1,2126,34318,137,250.52,368.7,89664.21
2897,Virginia,Rockbridge County,51163,22307,4.7,19.1,20.7,50.7,94.6,1.4,1.3,93.8,89.9,1.1,1.9,79.6,21.8,2530,20.9,11152,76.4,5.0,180900.0,9372,2.37,23753,44417,12.4,454,4746,52,597.56,37.3,22211.64
2898,Virginia,Rockingham County,51165,76314,6.1,23.7,15.7,50.9,93.3,1.4,5.3,91.3,87.9,4.6,7.3,77.9,21.9,5433,22.4,33660,74.7,9.7,192900.0,29701,2.45,25274,49930,10.2,1418,23844,261,849.09,89.9,72767.45000000001
2899,Virginia,Russell County,51167,28897,5.4,20.4,16.4,51.0,97.8,0.6,1.0,97.4,90.3,1.6,1.5,71.4,10.7,1601,27.9,13484,77.0,5.7,85200.0,11529,2.5,17909,32780,17.2,503,6361,43,473.82,61.0,28822.5
2900,Virginia,Scott County,51169,23177,5.1,19.3,19.7,50.4,97.9,0.7,1.0,97.4,92.3,0.6,1.5,73.6,10.3,1847,27.9,11916,77.0,4.8,85000.0,9610,2.37,18667,34250,18.4,308,3688,29,535.53,43.3,22775.7
2901,Virginia,Shenandoah County,51171,41993,5.9,22.0,18.5,51.1,93.0,1.6,6.1,90.2,85.6,4.2,7.1,82.7,17.5,4361,28.6,20876,69.5,14.1,216200.0,17316,2.39,24502,50171,9.3,930,11565,90,508.78,82.5,41385.240000000005
2902,Virginia,Smyth County,51173,32208,5.4,20.9,18.2,51.2,95.8,1.0,1.6,95.1,83.9,0.9,2.0,75.7,14.6,2688,22.3,15427,72.9,8.5,86900.0,12992,2.41,19906,34864,19.1,574,9296,37,450.93,71.4,31310.72
2903,Virginia,Southampton County,51175,18570,5.1,21.1,15.2,47.9,60.4,1.4,1.1,60.0,91.3,0.6,1.5,73.4,12.6,2178,29.4,7473,76.2,2.9,149200.0,6571,2.58,21201,45426,15.8,238,3153,47,599.15,31.0,16953.18
2904,Virginia,Spotsylvania County,51177,122397,6.7,27.8,9.9,51.0,75.5,3.3,7.6,72.0,87.1,6.1,9.4,88.5,29.9,12941,39.1,45185,79.9,6.4,305000.0,41009,2.91,31012,76574,7.4,2306,26010,254,401.5,304.9,119336.19
2905,Virginia,Stafford County,51179,128961,6.8,28.8,7.3,49.7,72.5,4.0,9.2,67.8,83.4,7.9,12.7,91.5,35.4,16054,39.2,43978,78.4,9.4,355300.0,40183,3.01,34691,93065,4.0,2104,27491,530,268.96,479.5,120950.82999999999
2906,Virginia,Surry County,51181,7058,5.3,21.1,15.9,50.6,51.3,1.7,1.2,50.8,92.8,2.1,3.3,78.8,13.6,665,34.2,3444,74.2,4.4,171800.0,2481,2.84,23835,55030,6.6,81,0,33,278.95,25.3,7046.04
2907,Virginia,Sussex County,51183,12087,4.3,16.8,14.5,41.4,39.3,0.8,2.2,38.6,92.4,1.4,3.0,67.8,10.0,1063,25.1,4696,67.0,7.3,119300.0,3796,2.86,16735,37978,19.6,187,2271,15,490.22,24.7,10856.56
2908,Virginia,Tazewell County,51185,45078,5.2,20.4,17.2,50.6,95.1,0.9,0.7,94.7,88.8,1.5,2.0,75.6,14.3,3620,25.2,20826,73.4,8.0,80200.0,18015,2.45,19016,35215,16.9,1142,14494,25,518.85,86.9,44136.75
2909,Virginia,Warren County,51187,37575,6.5,24.2,12.7,50.3,90.9,2.2,3.5,88.7,88.6,3.5,5.8,83.3,21.4,3817,37.4,16034,74.8,11.8,254400.0,14160,2.58,29098,60522,9.6,810,9892,50,213.47,176.0,36532.8
2910,Virginia,Washington County,51191,54876,5.0,19.6,17.7,50.7,97.0,0.7,1.3,96.2,87.9,1.0,1.7,80.4,20.5,4789,22.6,25601,74.2,11.6,126100.0,22711,2.33,23488,40422,14.7,1213,17365,111,560.98,97.8,52916.630000000005
2911,Virginia,Westmoreland County,51193,17454,5.3,20.0,20.9,51.2,65.9,2.2,5.7,63.5,89.0,4.0,6.6,76.5,15.9,1943,37.9,10618,76.1,3.4,202300.0,7135,2.42,27501,52990,9.7,347,2742,52,229.38,76.1,17266.7
2912,Virginia,Wise County,51195,41452,5.6,20.8,14.1,48.3,93.0,0.9,1.1,92.4,85.6,1.4,2.1,70.3,11.3,3333,22.0,17940,69.7,8.4,77100.0,15750,2.48,17944,33608,20.3,854,11101,26,403.19,102.8,39060.0
2913,Virginia,Wythe County,51197,29235,5.4,20.9,17.8,51.1,95.1,1.2,1.0,94.6,89.6,0.4,1.4,77.0,14.0,2404,21.9,14079,77.0,7.2,104500.0,11665,2.46,20589,38948,15.5,704,9340,71,461.82,63.3,28695.899999999998
2914,Virginia,York County,51199,65464,5.8,26.4,12.1,51.1,76.4,3.4,4.4,74.0,84.1,7.1,8.2,94.5,41.5,9956,22.0,26849,78.6,16.7,324800.0,24002,2.61,35823,81055,3.9,1462,18384,160,104.78,624.8,62645.219999999994
2915,Virginia,Alexandria city,51510,139966,7.1,17.1,9.1,51.9,60.9,3.7,16.1,53.5,78.0,24.0,29.0,90.9,60.4,12125,29.6,72376,45.7,62.9,486800.0,63738,2.08,54345,80847,7.8,4512,79423,468,15.03,9314.3,132575.04
2916,Virginia,Bedford city,51515,6222,6.4,20.5,21.5,53.8,76.4,1.9,2.2,75.1,87.1,2.8,2.3,84.5,20.8,513,18.7,2920,66.6,22.8,139100.0,2782,2.21,20092,32262,16.5,319,3961,1,6.88,904.6,6148.22
2917,Virginia,Bristol city,51520,17835,6.2,20.8,19.0,53.0,90.9,1.9,1.2,90.3,79.8,0.8,2.2,79.8,19.7,1739,16.7,8831,61.8,26.7,94100.0,7948,2.17,19700,32079,23.4,649,11113,5,13.01,1370.6,17247.16
2918,Virginia,Buena Vista city,51530,6650,6.2,21.4,16.1,53.5,91.0,1.7,1.5,90.0,76.3,0.2,1.4,72.8,16.5,639,16.6,2936,64.8,14.7,126000.0,2693,2.43,19030,39955,20.6,119,1862,4,6.7,991.9,6543.990000000001
2919,Virginia,Charlottesville city,51540,43475,5.3,14.9,9.2,52.3,69.1,3.0,5.1,66.3,65.0,11.8,15.3,85.2,46.7,2047,15.5,19189,41.3,43.2,279700.0,17290,2.22,24578,42240,27.1,2015,31301,93,10.24,4246.4,38383.8
2920,Virginia,Chesapeake city,51550,222209,6.5,25.9,10.4,51.4,62.6,3.0,4.4,60.4,86.3,4.4,6.7,89.3,27.9,27717,24.1,83196,74.9,16.8,272800.0,78778,2.73,29306,67855,6.8,5364,84983,1085,340.8,652.0,215063.94
2921,Virginia,Colonial Heights city,51570,17411,5.4,22.3,19.6,53.7,82.3,2.2,3.9,80.5,89.3,5.4,6.9,88.1,20.0,2179,21.8,7831,65.8,20.4,187700.0,7075,2.46,26115,50571,7.5,691,9544,6,7.52,2315.3,17404.5
2922,Virginia,Covington city,51580,5961,5.8,21.3,18.7,51.6,84.1,1.9,1.5,83.1,79.0,0.9,1.6,80.9,10.4,693,19.9,3067,68.7,10.2,65900.0,2641,2.27,20781,35277,18.6,248,3536,2,5.47,1090.2,5995.07
2923,Virginia,Danville city,51590,43055,6.3,21.5,19.1,54.4,47.7,1.3,2.9,46.7,81.8,3.1,4.5,75.8,16.2,4590,18.8,22438,54.6,24.1,89100.0,19448,2.14,18840,29936,24.4,1414,22888,70,42.93,1002.8,41618.72
2924,Virginia,Emporia city,51595,5927,6.9,25.8,16.9,53.9,32.7,1.5,4.4,31.2,90.2,2.8,4.9,71.6,15.4,342,15.4,2565,48.4,23.4,97700.0,2406,2.36,19245,32788,26.0,242,3954,13,6.89,859.7,5678.16
2925,Virginia,Fairfax city,51600,22565,5.7,20.4,13.7,50.7,69.6,4.0,15.8,61.4,83.4,25.4,30.4,93.1,53.2,1964,31.4,8680,72.1,24.7,488900.0,8524,2.52,44008,97900,5.0,2320,28629,22,6.24,3616.8,21480.48
2926,Virginia,Falls Church city,51610,12332,6.3,24.7,10.5,51.0,79.9,4.0,9.0,73.7,79.8,17.9,22.3,95.7,71.0,804,25.8,5489,63.9,39.4,641900.0,4706,2.44,55389,114409,4.8,814,9091,24,2.0,6169.1,11482.64
2927,Virginia,Franklin city,51620,8582,7.4,23.8,17.2,55.5,39.4,1.9,1.6,38.8,84.7,2.6,1.6,76.1,19.0,750,25.1,3901,46.3,31.2,184900.0,3524,2.36,19453,33174,22.1,301,3692,1,8.21,1045.8,8316.64
2928,Virginia,Fredericksburg city,51630,24286,6.5,19.7,9.9,54.1,64.2,3.9,10.7,60.8,76.1,9.2,13.2,86.6,31.9,1765,26.6,10467,39.0,46.3,335800.0,9206,2.27,27870,43558,17.6,1394,20710,346,10.44,2326.2,20897.62
2929,Virginia,Galax city,51640,7042,5.9,21.9,20.2,52.9,85.8,2.0,14.0,78.1,84.0,6.0,11.5,73.5,12.7,980,24.0,3252,63.3,19.4,90600.0,3326,1.95,19609,22333,32.3,325,5676,6,8.24,854.6,6485.7
2930,Virginia,Hampton city,51650,137436,6.5,22.8,12.3,52.2,42.7,3.7,4.5,41.0,83.6,5.5,7.1,88.6,21.8,20814,22.1,59566,59.3,28.3,191500.0,53283,2.54,24051,49815,12.6,2405,41202,134,51.41,2673.2,135338.82
2931,Virginia,Harrisonburg city,51660,48914,5.0,15.0,8.2,53.4,78.4,3.1,15.7,72.4,63.2,13.5,18.7,77.5,33.3,1815,15.6,17444,38.6,44.2,213400.0,14965,2.56,16750,37235,32.7,1574,27359,201,17.42,2808.2,38310.4
2932,Virginia,Hopewell city,51670,22591,7.7,25.1,14.9,53.6,55.4,3.2,6.6,53.1,83.6,4.4,6.3,76.1,10.9,2216,22.3,10121,51.7,24.5,130700.0,8914,2.51,19148,37789,20.4,460,6922,36,10.28,2198.0,22374.14
2933,Virginia,Lexington city,51678,7042,2.6,10.1,15.3,44.3,85.2,1.8,3.8,82.5,74.6,5.8,8.1,81.3,44.4,368,13.8,2546,51.2,29.8,244300.0,2108,2.13,17022,31571,30.8,308,4108,0,2.5,2820.2,4490.04
2934,Virginia,Lynchburg city,51680,75568,6.1,19.6,14.0,53.1,64.4,2.2,3.0,63.0,76.9,4.2,6.3,83.1,28.3,6213,16.3,31992,56.3,29.8,139100.0,27875,2.35,21586,37058,22.7,2255,54809,144,49.13,1538.2,65506.25
2935,Virginia,Manassas city,51683,37821,8.4,28.4,6.9,49.9,61.7,4.3,31.4,47.6,83.0,24.7,34.1,80.6,28.3,2607,31.7,13123,68.2,23.5,325800.0,11732,3.06,28941,75173,13.4,1410,23077,52,9.88,3827.6,35899.92
2936,Virginia,Manassas Park city,51685,14273,9.1,28.4,5.6,49.3,55.9,5.4,32.5,42.5,82.9,29.4,43.6,78.5,21.9,779,39.6,4904,71.2,16.6,303400.0,4206,3.14,27335,70299,7.3,280,2836,0,2.53,5632.6,13206.84
2937,Virginia,Martinsville city,51690,13821,6.2,21.4,19.2,54.5,49.9,1.9,4.0,48.5,76.4,3.0,6.2,78.3,20.4,1431,17.2,7205,59.4,24.8,89200.0,5922,2.25,19766,32408,23.5,606,8437,7,10.96,1261.5,13324.5
2938,Virginia,Newport News city,51700,180719,7.4,24.3,10.6,51.7,49.0,4.3,7.5,46.0,74.8,6.9,9.4,88.9,23.5,23583,21.6,76198,52.1,36.4,198500.0,70653,2.45,24249,49562,13.5,3808,86385,188,68.71,2630.0,173099.85
2939,Virginia,Norfolk city,51710,242803,6.8,20.8,9.4,48.2,47.1,3.6,6.6,44.3,76.4,6.8,9.5,83.9,23.7,29523,21.5,95018,46.6,42.9,208400.0,85061,2.63,23773,42677,16.5,5888,119653,304,54.12,4486.4,223710.43
2940,Virginia,Norton city,51720,3958,6.1,21.8,14.7,53.9,88.7,2.4,1.7,87.9,83.0,0.4,1.3,77.6,20.6,248,15.4,1945,54.0,30.8,75200.0,1764,2.17,24145,33944,22.6,259,4722,6,7.48,529.1,3827.8799999999997
2941,Virginia,Petersburg city,51730,32420,6.5,20.7,15.0,53.3,16.1,1.8,3.8,15.1,89.5,3.4,4.6,72.0,15.2,2905,21.6,16326,50.8,34.0,115900.0,12305,2.58,19142,36449,20.2,752,12798,177,22.93,1413.7,31746.9
2942,Virginia,Poquoson city,51735,12150,4.4,24.4,15.6,50.6,95.1,1.4,1.8,93.8,90.2,4.4,7.7,93.9,36.0,1415,22.5,4726,84.8,6.1,326200.0,4524,2.67,36840,84315,4.9,222,1436,14,15.32,793.2,12079.08
2943,Virginia,Portsmouth city,51740,95535,7.4,23.7,13.2,51.9,41.6,2.6,3.1,40.3,80.8,2.8,4.4,81.7,18.7,10632,23.5,40806,61.5,28.5,180400.0,37325,2.49,22302,45488,15.2,1812,28124,66,33.65,2838.8,92939.25000000001
2944,Virginia,Radford city,51750,16408,3.6,13.1,8.4,52.6,87.0,2.5,2.3,85.8,61.6,4.6,6.2,88.9,35.1,786,16.9,6427,51.6,37.1,154700.0,5667,2.22,16496,29155,30.8,324,5337,30,9.87,1662.1,12580.740000000002
2945,Virginia,Richmond city,51760,204214,6.3,18.6,11.1,52.3,40.8,2.3,6.3,39.1,75.4,7.1,9.6,80.2,32.6,13258,21.4,98349,44.9,43.8,201800.0,83498,2.3,26034,38266,25.3,6105,120753,607,59.81,3414.7,192045.4
2946,Virginia,Roanoke city,51770,97032,7.2,21.8,14.3,52.2,64.2,2.8,5.5,61.9,80.6,6.3,7.7,80.9,21.9,8392,18.5,47453,56.0,34.0,128700.0,42833,2.19,22530,36422,20.9,3227,66413,77,42.56,2279.8,93804.27
2947,Virginia,Salem city,51775,24802,4.8,19.9,17.1,52.6,88.2,1.5,2.4,87.3,82.3,4.6,6.4,87.5,29.1,2265,17.9,10832,68.8,22.4,165700.0,9890,2.3,27081,48828,8.8,989,18775,20,14.44,1717.9,22747.0
2948,Virginia,Staunton city,51790,23746,5.7,19.4,19.8,54.7,83.7,2.3,2.2,82.5,82.1,3.3,4.2,82.7,28.5,2241,20.9,11738,60.4,27.9,164400.0,10408,2.1,24077,42724,15.2,800,10552,41,19.98,1188.8,21856.8
2949,Virginia,Suffolk city,51800,84585,7.0,26.2,11.5,52.0,52.3,2.3,2.9,50.9,87.1,3.1,4.6,84.7,25.1,10053,27.7,33035,75.1,14.4,252200.0,30126,2.7,28441,65104,11.2,1488,20945,297,400.17,211.4,81340.20000000001
